,metricType_x,symbol,metric.bookValuePerShareAnnual,metric.bookValuePerShareQuarterly,metric.cashFlowPerShareAnnual,metric.cashFlowPerShareTTM,metric.cashPerSharePerShareAnnual,metric.cashPerSharePerShareQuarterly,metric.dividendPerShare5Y,metric.dividendPerShareAnnual,metric.dividendsPerShareTTM,metric.ebitdPerShareTTM,metric.epsBasicExclExtraItemsAnnual,metric.epsBasicExclExtraItemsTTM,metric.epsExclExtraItemsAnnual,metric.epsExclExtraItemsTTM,metric.epsInclExtraItemsAnnual,metric.epsInclExtraItemsTTM,metric.epsNormalizedAnnual,metric.freeCashFlowPerShareTTM,metric.revenuePerShareAnnual,metric.revenuePerShareTTM,metric.tangibleBookValuePerShareAnnual,metric.tangibleBookValuePerShareQuarterly,metricType_y,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
267,perShare,AM,6.49409,6.49409,-0.45866,-0.45887,0.00255,0.00255,,1.225,1.225,1.1662700000000001,-0.8032600000000001,-0.6866,-0.8032600000000001,-0.68701,-0.8032600000000001,-0.68701,0.31565,-0.60313,1.7905900000000001,1.7914,2.21021,2.21021,management,0.2504,0.2504,,,,,,,,,-11.219000000000001,,,-22.40247,-22.40234,-11.219000000000001,,-11.69744,-11.69744
268,perShare,ALV,24.18807,24.18807,9.30664,9.311960000000001,5.0997699999999995,5.0997699999999995,2.372,2.48,2.48,12.32284,5.29243,5.29243,5.28032,5.28287,5.28032,5.28287,5.28032,-0.6834600000000001,97.79863,97.85461,8.016060000000001,8.016060000000001,management,1.26699,1.26699,9.2917,9.2917,7911.111,7844.068,5.218319999999999,5.218319999999999,146112.8,144874.6,6.85995,6.58312,15.82579,23.11603,23.11603,6.85995,10.00408,11.30048,11.30048
269,perShare,AKR,17.7174,17.7174,1.73679,1.7278799999999999,0.18202000000000002,0.18202000000000002,1.04,1.12,1.12,1.99648,0.62334,0.61574,0.62334,0.61574,0.62334,0.61574,0.40315,-4.88623,3.49765,3.47972,16.375420000000002,16.375420000000002,management,0.07144,0.07144,0.48418,0.48418,184382.6,179694.9,3.9855199999999997,3.9855199999999997,2568061.0,2502771.0,0.5129199999999999,1.91947,4.01152,3.5066800000000002,3.5066800000000002,0.5129199999999999,2.34632,0.63257,0.63257
270,perShare,AEGN,13.926279999999998,13.926279999999998,0.53694,0.5347,2.11206,2.11206,,,0.0,2.6541,-0.6711199999999999,-0.6722899999999999,-0.6711199999999999,-0.67547,-0.6711199999999999,-0.67547,0.07706,1.59144,38.99539,38.83307,2.15185,2.15185,management,1.2213100000000001,1.2213100000000001,17.03247,17.03247,-3794.732,-3968.9790000000003,5.23451,5.23451,236865.4,247741.8,-1.95661,-1.0348,-2.3978,-4.69222,-4.69222,-1.95661,-1.3454,-2.55987,-2.55987
271,perShare,ADS.DE,34.68399,34.68399,15.581,15.27864,13.884820000000001,15.594270000000002,2.68,3.85,3.85,18.89341,9.70112,9.38551,9.7008,9.38539,9.999369999999999,9.63623,10.25098,10.29308,119.62799999999999,115.3215,22.33002,22.33002,management,1.30277,1.30277,3.01381,3.01381,32913.2,32217.43,9.325439999999999,9.37537,405666.3,397090.7,10.56982,9.03633,21.89349,29.10278,29.10278,10.56982,15.76569,18.75244,18.75244
272,perShare,WRLD,59.46892,49.439820000000005,8.81982,6.51581,1.00553,1.51777,,,0.0,7.72439,8.12149,4.98917,7.9359,4.54959,4.04537,4.63856,7.9359,24.33146,59.161280000000005,68.97931,57.05894,45.39723,management,0.6421600000000001,0.5642,,,20742.58,12166.79,,,154633.8,161173.3,8.61392,9.68524,18.86199,9.12673,13.363220000000002,4.25906,10.23835,9.14524,4.746230000000001
273,perShare,UHAL,188.3123,209.2646,48.58511,49.3241,34.35884,32.22959,,,0.0,61.799780000000005,18.92896,16.35174,18.92896,16.35174,18.92896,16.35174,18.927210000000002,-73.56866,192.359,198.0998,188.3123,209.2646,management,0.33294,0.31517,23.20392,23.64392,27624.36,23225.44,26.56123,19.81423,280723.1,281367.8,3.27625,4.64111,15.115960000000001,7.91458,10.01627,2.60154,5.65254,3.8407,3.06478
274,perShare,UAMY,0.16745,0.14937,0.0254,-0.00944,0.00454,0.0046700000000000005,,,0.0,-0.01725,0.01213,-0.02336,0.01211,-0.02337,0.01211,-0.02337,-0.00889,-0.02554,0.13267,0.12768,0.16745,0.14937,management,0.52089,0.50952,10.81799,12.89942,,,22.55865,19.550539999999998,,,5.03471,-4.65206,-7.27952,-14.9048,7.583089999999999,-9.05797,-5.63891,6.41231,-11.74032
275,perShare,SAH,21.902810000000002,21.902810000000002,5.43825,5.43971,0.67471,0.67471,0.2305,0.4,0.4,9.64897,3.3600800000000004,3.36089,3.3067300000000004,3.30651,3.29757,3.2972699999999997,3.6507099999999997,0.68298,239.1751,239.2394,9.381680000000001,9.381680000000001,management,2.65749,2.65749,5.86496,5.86496,15214.42,15541.61,24.007360000000002,24.007360000000002,1100457.0,1124123.0,3.67412,2.41425,11.500869999999999,16.35145,16.35145,3.67412,5.03983,7.49705,7.49705
276,perShare,NAII,10.530560000000001,10.7889,1.4097600000000001,0.8826299999999999,3.46571,3.8126800000000003,,,0.0,0.78309,0.9606,0.34918000000000005,0.9215700000000001,0.32528,0.9215700000000001,0.32528,0.9215700000000001,-0.15827,19.483829999999998,17.63448,10.530560000000001,10.7889,management,1.54776,1.2257200000000001,4.6284,4.53515,36338.89,12758.06,9.04299,8.93401,768277.8,666736.6,7.3207699999999996,9.68292,12.1334,3.13785,9.063830000000001,2.34543,11.816880000000001,8.71163,2.68857
277,perShare,CACC,128.3348,128.3348,35.75464,35.75338,10.210989999999999,10.210989999999999,,,0.0,56.715340000000005,34.71382,34.71331,34.57423,34.57334,34.57423,34.57334,34.64694,41.39172,78.46522,78.46246,128.3348,128.3348,management,0.218,0.218,,,323520.7,325446.4,40.18893,40.18893,734220.9,738591.3,9.60573,10.170630000000001,33.98791,30.19189,30.19189,9.60573,10.53979,9.89212,9.89212
278,perShare,ATSG,7.75908,7.75908,4.97975,5.59264,0.77872,0.77872,,,0.0,7.487660000000001,1.0184,1.01862,0.8649600000000001,0.75412,0.8825299999999999,0.7742100000000001,0.8649600000000001,-0.91604,20.940520000000003,23.5178,-1.13455,-1.13455,management,0.54895,0.54895,16.9099,16.899070000000002,14612.18,13694.75,9.35007,9.35007,353759.6,331548.6,2.26746,1.8196700000000001,7.75885,13.37742,13.37742,2.26746,2.03838,2.50013,2.50013
279,perShare,ASB,24.95446,24.95446,2.28328,2.2822,2.37563,2.37563,0.534,0.69,0.69,3.51864,1.92803,1.9263099999999997,1.9113799999999999,1.909,1.9113799999999999,1.909,1.93425,2.3443,7.5124,7.49459,16.48067,16.48067,management,,,,,70096.31,,,,260939.1,,0.99025,0.8476600000000001,7.8179,8.6101,8.61007,0.99025,,,
280,perShare,AROW,20.11763,20.11763,2.86845,2.8681900000000002,3.13605,3.13605,0.9357200000000001,1.01728,1.01729,3.84721,2.50837,2.5081700000000002,2.50117,2.50073,2.50117,2.50073,2.50117,1.39832,7.790030000000001,7.7817,18.5485,18.5485,management,,,,,72345.56,,,,225324.3,,1.21424,1.13455,12.582880000000001,13.118929999999999,13.118929999999999,1.21424,,,
281,perShare,ARCB,30.033659999999998,30.033659999999998,5.763730000000001,5.81893,12.535810000000001,12.535810000000001,0.308,0.32,0.32,7.513910000000001,1.565,1.5639299999999998,1.51089,1.50437,1.51089,1.50437,2.1165599999999998,2.2804599999999997,112.9793,114.0614,24.2417,24.2417,management,1.8732900000000001,1.8732900000000001,,,3075.7690000000002,3075.7690000000002,10.3111,10.3111,229870.0,229870.0,2.50655,2.93635,6.20795,5.39776,5.39776,2.50655,4.15609,3.4847699999999997,3.4847699999999997
282,perShare,AMRK,9.90663,10.15864,0.71542,0.62683,1.18326,1.6437599999999999,,,0.0,0.32736,0.31644,0.21745,0.31403000000000003,0.21561999999999998,0.31403000000000003,0.21561999999999998,0.31403000000000003,2.51722,675.0818,658.6389999999999,7.81133,8.11426,management,6.60491,6.72007,16.58426,17.14386,12096.26,9053.764000000001,170.0406,284.8688,25578380.0,25020210.0,0.31235,0.9427700000000001,7.47492,2.1784,3.2876300000000005,0.24316999999999997,6.23537,1.92315,1.04081
283,perShare,ALRM,7.302789999999999,7.302789999999999,1.50106,1.50185,2.45641,2.45641,,,0.0,1.74544,1.1053899999999999,1.1048200000000001,1.06479,1.06539,1.06479,1.06539,1.33778,0.5361100000000001,9.992519999999999,9.99777,3.02357,3.02357,management,1.00595,1.00595,6.424259999999999,6.424259999999999,52182.0,45974.14,7.9814300000000005,7.9814300000000005,491548.9,433071.6,10.678989999999999,8.21841,11.72378,16.907020000000003,16.907020000000003,10.678989999999999,9.651589999999999,12.75061,12.75061
284,perShare,AGRX,0.65528,0.65528,-0.37309000000000003,-0.37343000000000004,0.4939,0.4939,,,0.0,-0.37854,-0.37639,-0.3832,-0.37639,-0.3832,-0.37639,-0.3832,-0.37639,-0.31965,0.0,0.0,0.65528,0.65528,management,0.0,0.0,,,-1329000.0,-1240400.0,,,,0.0,-51.73219,-52.52089,-74.23948,-56.4511,-56.4511,-51.73219,-63.57504,-56.4511,-56.4511
285,perShare,AAOI,13.59454,13.59454,-2.1036099999999998,-2.10364,2.978,2.978,,,0.0,-1.23776,-3.30536,-3.29777,-3.30536,-3.29777,-3.30536,-3.29777,-3.30494,-1.56055,9.552019999999999,9.5522,13.11395,13.11395,management,0.40886999999999996,0.40886999999999996,1.62293,1.62293,-21758.85,-21203.53,5.85596,5.85596,62879.92,61275.12,-14.14833,2.41696,3.56071,-21.910870000000003,-21.910870000000003,-14.14833,2.9887,-17.27015,-17.27015
286,perShare,USAP,27.63085,27.63085,2.6379,2.63961,0.01932,0.01932,,,0.0,2.97971,0.48696999999999996,0.48732,0.48176,0.48257,0.48176,0.48257,0.48176,-2.45411,27.38502,27.40271,27.63085,27.63085,management,0.6734100000000001,0.6734100000000001,1.52668,1.52668,5425.1269999999995,5377.358,7.12495,7.12495,308384.5,305669.2,1.1846700000000001,-0.7209399999999999,-1.15373,1.7807,1.7807,1.1846700000000001,-0.81868,1.39606,1.39606
287,perShare,STFC,22.066670000000002,22.066670000000002,2.2,2.20878,1.7931,1.7931,0.4,0.4,0.4,2.76783,2.01382,2.01585,1.98636,1.9869599999999998,1.98636,1.9869599999999998,1.98636,-1.39875,32.04545,32.17342,22.066670000000002,22.066670000000002,management,0.47948999999999997,0.47948999999999997,,,45615.87,44186.05,,,735908.1,712841.3,2.97213,1.3588,4.55842,9.82906,9.82906,2.97213,,,
288,perShare,STAY,3.8794199999999996,3.8794199999999996,1.94055,1.9428599999999998,1.93228,1.93228,0.488,0.91,0.91,2.79692,0.37346,0.3628,0.37290999999999996,0.36191,0.37290999999999996,0.36191,0.42282,0.43727,6.52075,6.52851,3.43718,3.43718,management,0.30629,0.30629,,,45871.67,53270.32,72.10743000000001,72.10743000000001,338394.2,392973.9,4.15191,4.77131,11.256260000000001,9.3999,9.3999,4.15191,5.8453,5.0593,5.0593
289,perShare,SEED,-0.6655,-0.6655,-1.7459799999999999,,0.09382,0.09382,,,0.0,-1.7901200000000002,-2.09153,-1.8075,-2.09153,-1.8134099999999997,-2.09153,-1.8134099999999997,-2.0011400000000004,,3.11238,2.93735,-1.20479,-1.20479,management,0.26747,0.26747,1.90579,1.90579,,-196781.4,124.8346,124.8346,,277069.9,-18.99646,-13.129629999999999,-61.148419999999994,,,-18.99646,-49.41965,-4921.514,-4921.514
290,perShare,RGA,185.1536,185.1536,14.3859,14.39959,23.12624,23.12624,1.916,2.6,2.6,41.02082,13.87914,13.880510000000001,13.61886,13.63441,13.61886,13.63441,13.991810000000001,33.06109,224.3355,224.549,185.1536,185.1536,management,0.20289000000000001,0.20289000000000001,,,292191.4,272898.4,,,4813098.0,4495295.0,1.2317200000000001,1.21557,8.66774,8.67763,8.67763,1.2317200000000001,,,
291,perShare,BREW,6.42725,6.42725,-0.12136,-0.1211,0.024059999999999998,0.024059999999999998,,,0.0,-0.36262,-0.66432,-0.66425,-0.66432,-0.66528,-0.66432,-0.66528,-0.66432,0.647,9.92292,9.90179,2.90605,2.7608900000000003,management,0.79505,0.79505,7.15782,7.15782,-26473.36,-25838.0,8.12681,8.12681,395432.4,385942.0,-5.32268,-0.40517,-0.67989,-9.87163,-9.87163,-5.32268,-0.48258999999999996,-6.33033,-6.33033
292,perShare,AXR,11.05402,11.104230000000001,-0.22953,-0.14651,1.63228,1.7409599999999998,,,0.0,0.01121,-0.30435999999999996,-0.22078000000000003,-0.30435999999999996,-0.22078000000000003,0.18854,-0.07134,-0.30435999999999996,0.21515,1.58427,2.1695,11.05402,11.104230000000001,management,0.12412000000000001,0.17447000000000001,0.20172,0.25849,,,,,,,-2.38446,-3.0625,-4.35681,-2.0131799999999997,-2.78569,-1.77878,-3.46884,-2.45244,-1.8761
293,perShare,AVD,11.40625,11.40625,1.09475,1.09479,0.21811,0.21811,0.057999999999999996,0.08,0.08,1.5133,0.46852,0.46856000000000003,0.45863000000000004,0.45865,0.45863000000000004,0.45865,0.45863000000000004,-0.19912,15.78723,15.78776,3.2884800000000003,3.2884800000000003,management,0.7409899999999999,0.7409899999999999,1.7996599999999998,1.7996599999999998,22131.41,22131.41,3.60983,3.60983,750298.1,750298.1,2.18567,2.98786,5.04815,4.0395900000000005,4.0395900000000005,2.18567,3.83645,2.81975,2.81975
294,perShare,AUDC,3.12739,3.12739,0.19549,0.19816,2.19057,2.19057,,0.25,0.25,-0.24716999999999997,0.13596,0.13843,0.12912,0.11785,0.12912,0.11785,0.12912,0.47722,6.50285,6.5917699999999995,1.87192,1.87192,management,0.9454299999999999,0.9454299999999999,4.139069999999999,4.139069999999999,5689.557,5697.7080000000005,8.04689,8.04689,286533.6,286944.1,1.8772900000000001,4.01323,7.2422,4.25298,4.25298,1.8772900000000001,5.4651,2.81964,2.81964
295,perShare,ATRI,128.2318,128.2318,25.54911,25.55254,37.0965,37.0965,4.52,5.8,5.8,27.583409999999997,19.808629999999997,19.80992,19.72356,19.72626,19.73215,19.73485,19.72356,6.04697,83.23456999999999,83.24574,122.1569,122.1569,management,0.62876,0.62876,2.2303,2.2303,61964.59,59650.97,8.63877,8.63877,261494.1,251730.5,14.89923,16.09695,17.93103,16.38073,16.38073,14.89923,16.92512,15.57807,15.57807
296,perShare,ATOS,1.4408100000000001,1.4408100000000001,-2.0227,-2.0244,1.37785,1.37785,,,0.0,-2.02742,-2.02893,-2.0626,-2.02893,-2.0626,-2.02893,-2.0626,-2.02893,-1.07521,0.0,0.0,1.4333,1.4333,management,0.0,0.0,,,-8619890.0,-8619890.0,,,,0.0,-131.5496,-128.7914,-224.2076,-182.3252,-182.3252,-131.5496,-164.8004,-156.9241,-156.9241
297,perShare,ARC,3.16989,3.16989,0.77067,0.77064,0.65059,0.65059,,,0.0,1.03521,0.067,0.06706000000000001,0.06688,0.06695,0.06688,0.06695,0.08199999999999999,0.88492,8.48247,8.48218,0.4493,0.4493,management,1.08815,1.08815,16.756510000000002,16.756510000000002,1208.511,1234.7830000000001,6.98685,6.98685,162729.8,166267.4,0.80811,2.72033,6.90068,2.12596,2.12596,0.80811,3.4782,1.08845,1.08845
298,perShare,AOSL,11.870289999999999,11.9418,0.7045100000000001,0.9127299999999999,4.971769999999999,4.32875,,,0.0,1.14811,0.07733999999999999,0.04,0.07535,0.029230000000000003,0.07535,0.029230000000000003,0.07535,-2.79425,18.25735,18.10175,11.18171,11.26267,management,0.64122,0.60987,3.3250800000000003,3.19181,-3812.972,-3370.447,15.53531,13.4825,117457.7,105252.4,-2.0815599999999996,-0.6009899999999999,1.23689,0.34325,0.65342,-1.95295,-0.9022700000000001,-3.7826,-3.5922199999999997
299,perShare,AMWD,36.81832,40.72525,10.278939999999999,10.70852,3.51094,2.78064,,,0.0,14.240279999999998,4.84053,4.96517,4.82908,4.95299,4.82908,4.95299,5.09495,7.89319,94.94051,97.90983,-21.71787,-15.376079999999998,management,1.03633,1.0609,12.17693,11.06926,8950.588,9018.494,12.54743,13.847029999999998,175970.0,178337.1,5.27123,7.893439999999999,16.81741,12.93067,13.924579999999999,5.36494,9.20611,5.862080000000001,5.95903
300,perShare,ALLY,38.51127,38.51127,8.282860000000001,8.282060000000001,1.6536099999999998,1.6536099999999998,0.36,0.68,0.68,13.04392,4.37399,4.36958,4.35008,4.346,4.33743,4.33332,4.1974800000000005,-0.6221,18.65223,18.65043,37.27707,37.27707,management,,,,,203550.3,,,,872781.1,,0.95685,0.72058,5.0848,12.42595,12.42595,0.95685,,,
301,perShare,AIRI,0.40878000000000003,0.36479,-0.25028,-0.12082000000000001,0.07086,0.0115,,,0.0,0.0312,-0.35724,-0.2216,-0.35724,-0.22166999999999998,-0.40865999999999997,-0.28059,-0.35461,-0.00806,1.7216799999999999,1.8191,0.40304,0.35916,management,0.85354,0.92037,1.3588200000000001,1.45058,,-30411.48,7.727180000000001,7.9683399999999995,,250488.0,-17.71065,-11.734869999999999,-34.99525,-45.726620000000004,-65.42966,-11.17411,-27.743029999999997,-46.3587,-29.98113
302,perShare,ACGL,28.345229999999997,28.345229999999997,4.21223,4.21062,1.7904200000000001,1.7904200000000001,,,0.0,6.783289999999999,3.9688800000000004,3.97015,3.8743199999999995,3.8751300000000004,3.8743199999999995,3.8751300000000004,3.8835900000000003,4.78186,16.5392,16.53289,26.52559,26.52559,management,0.19422,0.19422,,,426416.5,393790.7,,,1714352.0,1583184.0,4.83084,3.01372,11.01384,16.45962,16.45962,4.83084,,,
303,perShare,ABR,10.79802,10.79802,1.33566,1.3360299999999998,2.73172,2.73172,0.8013,1.14,1.14,1.5116,1.30396,1.29637,1.27102,1.26501,1.27102,1.26501,1.33724,-2.94385,4.6111699999999995,4.61256,9.788960000000001,9.788960000000001,management,0.09875,0.09875,,,310476.0,291793.2,89.76127,89.76127,1071570.0,1007115.0,2.86118,2.9925900000000003,11.995519999999999,12.73886,12.73897,2.8611,3.10186,2.9579,2.95783
304,perShare,ABCB,35.5316,35.5316,3.2803400000000003,3.2839099999999997,3.5427400000000002,3.5427400000000002,0.35,0.5,0.5,5.9328199999999995,2.76147,2.85351,2.75431,2.84734,2.75431,2.84734,4.3293800000000005,-16.67742,11.99848,12.01155,20.80977,20.80977,management,,,,,71339.38,,,,310772.9,,1.08765,1.12438,9.97118,8.22435,8.22435,1.08765,,,
305,perShare,SAMG,4.52869,4.52869,2.11406,2.11429,3.6788800000000004,3.6788800000000004,0.52,0.6,0.6,2.67597,0.98282,0.97957,0.98254,0.9793,0.98254,0.9793,1.1085200000000002,0.22015,11.60866,11.609919999999999,-1.94452,-1.94452,management,0.5877399999999999,0.5877399999999999,,,117648.9,110877.7,13.870870000000002,13.870870000000002,779786.3,734906.5,8.867360000000001,10.56659,13.469920000000002,14.28111,14.28111,8.867360000000001,19.28085,18.85894,18.85894
306,perShare,RAIL,9.20609,9.20609,-4.2353,-4.23532,5.20411,5.20411,,,0.0,-2.40275,-6.08664,-6.08584,-6.08664,-6.08584,-6.08664,-6.08584,-4.87632,-1.98768,18.61686,18.61695,9.20609,9.20609,management,0.85975,0.85975,5.4489,5.4489,-95661.79,-151689.5,18.244120000000002,18.244120000000002,292381.4,463625.0,-28.129559999999998,-5.57076,-8.52742,-48.37735,-48.37735,-28.129559999999998,-6.8261899999999995,-35.53035,-35.53035
307,perShare,MITT,25.9314,25.9314,,1.6602700000000001,2.4950200000000002,2.4950200000000002,2.02,1.95,1.95,1.71521,2.5228599999999997,2.53671,2.522,2.53671,2.3848700000000003,2.39998,2.522,-0.38197,5.33056,5.31352,25.9314,25.9314,management,0.04348,0.04348,,,,,149.2696,149.2696,,,2.27167,1.5036100000000001,8.6529,15.16111,15.16092,2.27167,6.90233,10.29465,10.29465
308,perShare,HASI,14.11677,14.11677,1.29386,1.28872,0.09358,0.09358,1.2429999999999999,1.335,1.335,0.451,1.25476,1.23689,1.2382,1.2159200000000001,1.2382,1.2159200000000001,1.2382,-0.8720399999999999,2.18585,2.1692099999999996,14.11677,14.11677,management,0.06234,0.06234,,,1503119.0,1365333.0,0.37227,0.37227,2597817.0,2359683.0,3.6070699999999998,1.90526,5.53916,9.23123,9.23123,3.6070699999999998,1.9378,3.6857,3.6857
309,perShare,EAD,8.97862,8.9235,,,,0.031810000000000005,0.76,0.68,0.71,0.59978,0.58331,0.7881199999999999,0.58331,0.7881199999999999,0.58331,0.7881199999999999,0.58331,0.8675700000000001,0.8015,0.8103899999999999,8.97862,8.9235,management,0.060820000000000006,0.059860000000000003,,,,,4.11544,4.185569999999999,,,4.42619,4.1113599999999995,5.65758,8.255889999999999,6.198230000000001,5.79012,5.65758,6.198230000000001,8.255889999999999
310,perShare,ATTO,2.74539,2.74539,0.8275600000000001,0.8316899999999999,1.66829,1.66829,,,0.0,2.54953,-1.11948,-1.13268,-1.11948,-1.13268,-1.11948,-1.13268,-0.8429200000000001,0.08715,23.50913,23.61651,-0.9670700000000001,-0.9670700000000001,management,1.34641,1.3464,,,,,5.3392800000000005,5.3392599999999995,,,-6.36414,-0.26797,-1.28979,-30.178379999999997,-30.19101,-6.36036,-0.36134,-8.7636,-8.758389999999999
311,perShare,ATR,24.63818,24.63818,6.602860000000001,6.608,3.7926300000000004,3.7926300000000004,1.276,1.42,1.42,8.954,3.80976,3.81199,3.66141,3.6650300000000002,3.66141,3.6650300000000002,3.93546,2.68035,43.23102,43.2647,8.10926,8.10926,management,0.82415,0.82415,4.80165,4.80165,17240.36,17301.93,5.07019,5.07019,203539.6,204266.6,6.98075,7.42714,16.90792,16.17661,16.17661,6.98075,9.20929,8.70262,8.70262
312,perShare,ATNM,0.07617,0.060329999999999995,-0.22258000000000003,-0.17039,0.11818,0.0869,,,0.0,-0.17173,-0.22305999999999998,-0.17708,-0.22305999999999998,-0.17708,-0.22305999999999998,-0.17708,-0.22305999999999998,-0.15223,0.0,0.0,0.07617,0.060329999999999995,management,0.0,0.0,,,-860144.0,-787212.7,,,,0.0,-142.3801,-140.9367,-217.2959,-219.5368,-210.408,-147.5097,-217.2697,-210.2831,-211.2665
313,perShare,ASTC,0.46812,0.0389,-1.4643700000000002,-1.21828,0.27451,0.06189,,,0.0,-1.36453,-1.5251,-1.28854,-1.5251,-1.28854,-1.5251,-1.28854,-1.5251,-1.34752,0.025710000000000004,0.05194,0.46812,0.0389,management,0.02876,0.07873,0.53254,,,,16.933329999999998,2.65158,,,-170.6069,-46.23366,-52.4281,-503.0721,-224.8955,-195.8081,-52.08228,-214.2167,-381.9182
314,perShare,ASC,9.85127,9.85127,0.28586,0.28586,1.56273,1.56273,,,0.05,1.46505,-0.69072,-0.69072,-0.69072,-0.69072,-0.69072,-0.69072,-0.43223,0.53458,6.9503699999999995,6.9503699999999995,9.85127,9.85127,management,0.28449,0.28449,13.80911,13.80911,,,7.995419999999999,7.995419999999999,,,-2.82727,-1.05954,-2.3580400000000004,-6.79748,-6.79748,-2.82727,-1.14721,-3.08679,-3.08679
315,perShare,ARTNA,17.24851,17.24851,2.75874,2.75877,0.06414,0.06414,0.9277,0.9837,0.9837,3.8506400000000003,1.6088200000000001,1.6088,1.60036,1.60036,1.60036,1.60036,1.60036,-3.3163400000000003,8.96365,8.963519999999999,17.21752,17.24851,management,0.15336,0.15336,28.783690000000004,28.783690000000004,62187.5,62447.7,9.76765,9.76778,348312.5,349774.1,2.7380299999999997,2.78578,9.35513,9.52095,9.52095,2.7380299999999997,2.9530000000000003,2.9069,2.9069
316,perShare,AOD,,,,,,,,2.36,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
317,perShare,ADRO,0.81247,0.81247,-0.96752,-0.96667,2.64569,2.64569,,,0.0,-0.98619,-1.02823,-1.0281200000000001,-1.02823,-1.0281200000000001,-1.02823,-1.0281200000000001,-0.9778700000000001,-0.83314,0.21543,0.21535,0.47625,0.47625,management,0.0532,0.0532,,,-664290.3,-858041.7,2.7882700000000002,2.7882700000000002,139177.4,179770.8,-25.39144,-20.525779999999997,-45.90883,-82.00054,-82.00054,-25.39144,-22.46187,-27.60923,-27.60923
318,perShare,ACNB,26.770220000000002,26.770220000000002,3.7411199999999996,3.7412099999999997,2.3841099999999997,2.3841099999999997,0.8540000000000001,0.98,0.98,4.9343699999999995,3.3591900000000003,3.3596699999999995,3.3591900000000003,3.3596699999999995,3.3591900000000003,3.3596699999999995,3.44716,2.46124,10.98729,10.98798,23.379089999999998,23.379089999999998,management,,,,,64546.94,,,,211121.1,,1.40862,1.12594,11.15732,13.26481,13.26481,1.40862,,,
