,symbol,metric.netIncomeEmployeeAnnual,metric.revenueEmployeeAnnual,metric.receivablesTurnoverAnnual,metric.freeOperatingCashFlow/revenue5Y,metric.freeOperatingCashFlow/revenueTTM,metric.grossMargin5Y,metric.grossMarginAnnual,metric.netProfitMargin%Annual,metric.netProfitMargin5Y,metric.dividendGrowthRate5Y,metric.focfCagr5Y,metric.revenueGrowth5Y,metric.totalDebtCagr5Y,metric.netDebtAnnual,metric.peNormalizedAnnual,metric.pfcfShareAnnual,metric.currentEv/freeCashFlowAnnual,metric.freeCashFlowAnnual,metric.longTermDebt/equityAnnual,metric.netInterestCoverageAnnual,metric.payoutRatioAnnual,metric.quickRatioAnnual,metric.totalDebt/totalEquityAnnual,metric.dividendYield5Y,metric.dividendYieldIndicatedAnnual,metric.capitalSpendingGrowth5Y,metric.inventoryTurnoverAnnual
899,MCO,119083.3,402416.7,3.56897,20.84417,25.4297,71.57723,71.2777,29.59205,25.13117,10.5578,11.64339,7.688789999999999,16.98398,3651.0,26.74076,31.82989,36.3478,1228.0,911.9281,12.01724,26.72293,0.9436095,911.9281,1.12829,1.07285,-1.54856,21.657546500000002
900,GME,-30960.0,431066.7,208.2448,0.67738,-8.25085,29.83198,29.51902,-7.182180000000002,-0.8472200000000001,-36.44142,-2.5617575,-7.00322,3.36933,-79.6,45.64295349999999,33.406147000000004,7.420469999999999,-533.5,68.65086,2.01418,30.629859,0.62535,68.65086,7.74777,5.0810405,-13.23045,4.31931
901,CTL,-120434.3,512022.8,11.22014,4.40781,8.7139,54.80935,55.0154,-23.52127,-5.17548,-22.64017,16.41309,4.43583,10.91201,33004.0,44.0028575,5.0848900000000015,37.6693715,1952.0,240.49,1.98615,189.850907,0.64246,257.565,10.2575,10.97695,3.55211,89.57333
902,EL,38276.6,316234.0,8.959010000000003,8.52759,7.0270600000000005,79.2515,77.21186999999998,12.10388,10.91637,13.57179,9.98638,6.26462,20.49808,425.0,28.13306,47.59275,55.68091999999999,1164.0,66.02826999999999,32.40741,34.18994,1.13051,77.79298,1.08931,1.24611,7.83668,1.86921
903,DDD,-27349.57,247091.1,5.33072,-0.6603399999999999,1.20745,46.25557,44.19705,-11.06862,-27.0822,-8.9100875,-22.76082,-0.7629600000000001,43.63603,-75.039,22.553582499999997,93.76923,110.30228199999999,7.596,10.68295,-10.31214,190.075613,1.60811,11.22761,3.6315475,5.076181,0.4265,2.87434
904,COF,111216.1,574733.7,5.323150499999999,42.59449,51.47064,51.6963245,53.84294450000001,19.35089,17.510920000000002,0.0,12.80802,8.00943,9.32083,44568.0,3.81861,1.3138,38.81625749999999,14717.0,66.45636,24.158203499999996,15.11875,0.6949005,83.94442,1.80571,3.78519,12.05829,10.329109
905,GLW,19009.9,227782.2,6.09269,0.85003,-6.06798,38.7376,35.07781,8.34565,12.93795,13.99838,3.1601419999999996,3.43646,18.857,5306.0,11.98891,23.615250000000003,43.733627999999996,-698.0,59.88223000000001,22.265869499999997,72.5058,1.46066,59.96746,2.36068,4.91346,13.05171,3.42805
906,CF,218983.0,1555932.0,20.17582,-4.29944,18.21351,23.24771,25.57734,14.07407,7.344519999999998,0.0,10.055373,-0.65449,-2.9348400000000003,3670.0,12.80007,6.66355,14.06189,836.0,136.5896,4.15111,53.75254,0.93684,136.5896,2.91149,4.65658,-25.90096,10.35152
907,NEM,197310.3,671724.1,31.06858,10.10044,5.27721,44.35199,46.66324,29.37372,7.865469999999998,64.85133,7.74372,7.39094,0.5594600000000001,4354.0,29.13317,74.09957,17.593429999999994,514.0,31.43791,18.12941,31.108790000000006,2.20461,31.90476,0.96868,1.1877,7.0636899999999985,6.31995
908,WDC,-9520.24,248410.8,9.7436,8.72489,-2.47722,30.1997,23.51983,-3.83246,4.35052,0.0,-46.19317,1.83369,33.97165,7067.0,45.008770000000005,131.2894,32.369413,87.0,102.7992,0.96602,61.05083800000001,1.36075,105.5684,2.84541,5.23423,6.88306,4.07002
909,GT,-4677.166,232204.7,7.475289999999998,1.92362,1.95999,24.32706,21.3157,-2.01424,3.5532,27.33252,10.739316500000001,-4.0574900000000005,-2.39888,4755.0,42.641926,4.33975,52.84428700000001,289.0,109.2393,2.2911,48.5087355,0.58313,130.154,1.68418,11.87384,-3.55987,4.06588
910,KLAC,139495.1,551467.0,5.2643,-0.5156,13.877,61.02506,59.06861,25.29528,24.29769,12.9846,5.91675,9.29655,35.65882,1683.997,17.36553,36.47662,27.67816,549.871,119.3401,16.43937,40.64707,1.7261,128.7417,2.65791,2.6575,14.09259,1.70449
911,XRX,20471.38,305252.5,6.6612800000000005,4.62173,11.30598,40.10009,40.26031,6.70638,5.28506,-6.15635,-7.89083,-6.48826,-11.13888,1549.0,5.27566,3.50843,7.4946,1025.0,55.81796,11.76042,37.72955,1.58544,73.93553,3.91854,5.91716,-18.06299,7.11228
912,CB,135586.0,1042435.0,7.308512500000001,12.96735,14.56606,51.169464,53.499077,13.00666,12.51659,2.85867,6.53892,12.22262,19.52096,13629.0,10.51983,9.31539,31.0647015,4988.0,25.0619,22.431174000000002,30.53435,0.5781935,27.40959,2.06195,2.91772,8.062274,7.006287500000001
913,CALM,15591.67,385441.9,17.8527,4.43299,-13.1458,22.54018,16.37239,4.04514,7.33067,-29.93877,-33.10957,-1.13184,-47.00366,-316.874,34.2527,357.7166,161189.6,5.382999999999999,0.08696,54.3353685,45.40006,5.28009,0.25886,1.93883,0.68896,2.81133,6.67875
914,SHW,26927.21,312735.1,8.49433,8.15677,8.7795,45.71731,44.89241,8.61023,8.13647,10.39083,18.74356,9.97123,36.91168,8523.4,23.6662,24.53577,34.45578,1571.6,195.2489,7.095960000000002,27.30163,0.6064,210.6371,0.90844,1.2761,10.40034,5.32525
915,RF,80034.4,298687.2,24.64067,25.52822,29.1836,47.214686500000006,48.6921935,26.79539,23.5536,32.8925,2.20482,5.2665,0.61745,3780.0,5.25521,4.48413,38.11202250000001,1723.0,33.00399,21.5801655,38.72255,0.845102,33.00399,2.5007,7.68278,-5.14087,23.465042500000003
916,NOC,25691.43,386754.3,5.15319,5.24491,6.36211,22.82011,21.45031,6.64283,9.10459,13.81351,7.94548,7.132789999999999,18.55885,11634.0,23.71606,24.41834,57.22521,2153.0,144.80100000000004,7.51705,39.14591,1.04961,157.3761,1.54574,1.68362,17.64049,36.99652
917,JCI,11407.08,212106.2,4.20787,1.04515,-0.08306000000000001,31.87573,32.09696,5.377999999999999,5.00684,6.59595,8.035447999999999,18.32853,37.60891,4398.0,14.86744,19.592928,40.97971,-289.0,33.937059999999995,25.22857,80.63636,1.16637,36.52231,2.45905,4.08324,15.26595,8.959539999999997
918,CTXS,82146.15,362718.6,4.274,29.59675,17.70994,84.98863,85.0245,22.64735,16.68303,7.217276,-4.37699,-0.8564,-10.48979,154.11,19.88911,32.43414,30.54381,533.169,88.69106,20.24744,26.83243,0.81857,88.69106,3.0192095000000005,0.99059,-17.86286,23.85245
919,CLX,93714.29,710171.4,10.09586,4.7868900000000005,4.87526,44.19215,43.90087,13.19601,11.83772,7.62838,2.54872,2.41909,3.01228,2572.0,28.10155,75.0344,80.98751999999998,296.0,409.1234,12.90698,61.34146,0.55069,479.9642,2.4939400000000003,2.3881900000000003,8.342189999999999,6.84872
920,WMB,143872.1,1618512.0,8.201,-8.67084,-3.6337,73.06484,74.80795,8.88916,-0.41481,-3.28108,9.819793,1.43523,0.64585,21999.0,12.66222,20.1158705,41.404934,-298.0,150.7745,3.3906300000000003,213.6891,0.36668,166.7889,6.16829,11.72161,-11.82109,16.20392
921,CAH,27382.15,2919438.0,17.91408,1.1958,0.73368,5.1562199999999985,4.69581,0.93793,0.72675,7.16587,-0.4667,9.82582,15.12034,5500.0,11.90719,7.48488,13.08358,1817.0,119.7693,5.93811,42.18635,0.5361100000000001,126.9121,2.5240400000000003,4.12873,5.66591,11.0386
922,NSC,106226.5,440828.1,11.71177,5.4819,8.179889999999999,45.0581,47.96388,24.09703,19.8961,15.11452,53.05794,-0.5708300000000001,6.30162,11616.0,13.886920000000002,42.73071,57.22192,924.0,78.24025,6.6043,34.92823,0.7987,80.32139000000002,2.02575,2.64193,-0.95283,26.06652
923,SYY,24879.22,884028.3,14.56351,1.3269,0.97688,18.53321,18.97894,2.8143,2.1348700000000003,7.12984,25.55206,5.26239,24.46379,7649.876999999998,10.36974,21.29149,28.11151,943.386,324.5444,7.583539999999998,41.42874000000001,0.80703,326.1938,2.35598,4.55696,5.76348,15.360829999999998
924,CME,472804.5,1087821.0,9.31585,2.49138,15.0226,46.1772275,48.2044005,43.46343,54.81231999999999,7.72173,18.241792500000003,9.35742,12.75706,2207.5,29.40723,85.16573000000002,99.62878,731.3,14.67609,24.0129455,93.0782,1.0514475000000003,14.70441,1.77397,1.95695,11.78586,8.4403545
925,CIEN,156233.3,576336.1,4.72705,7.1296800000000005,10.83561,43.67872,43.16936,27.10802,9.07825,16.480731499999997,53.15601,9.31589,-12.49716,-258.531,6.44524,17.66406,5.76956,350.561,34.31993,11.40942,0.0,2.40768,34.76931,2.5272239999999995,4.863635499999999,5.35314,6.680039999999999
926,CHKP,144829.1445,601447.5232579673,4.02506,56.91746,56.947280000000006,88.82791,89.20193,41.39262,42.2525,5.707900500000001,7.997999999999998,5.92641,13.244247000000001,-1579.9,18.18862,13.233670000000002,16.32948,1135.9,25.3353535,91.522218,24.5504475,2.5166154999999995,28.761285500000003,2.177646,4.6638095,15.25329,24.55481
927,VFC,53738.86,441468.5734112899,9.62712,2.4012135000000003,0.10068,43.819023,51.16292,9.35978,3.1753825,1.3240515000000013,19.857417500000004,6.313511500000001,7.247214,2335.088,13.01287,32.68379,41.33141,590.321,49.22359,22.4892,59.17749,1.21761,64.6783,2.297942,3.92799,10.4146605,4.1063
928,SCCO,105049.6,516709.2,8.80275,-1.20715,-0.44609,48.7787,52.06984,20.33051,19.14152,107.1487,7.427195500000002,4.71091,10.6697,4935.0,14.22573,22.527998000000004,86.71424,-32.5,96.0457,8.616589999999999,83.24808,2.11053,101.9162,2.32307,5.8522300000000005,-14.29258,3.32381
929,K,30276.92,417784.6,11.04801,-0.49798,-1.31831,35.33527,31.98556,7.24702,7.05442,3.47277,6.837466000000001,-1.41391,1.455,7525.0,18.47858,37.025293999999995,264.3192,-179.0,261.9221,8.6973,80.10417,0.46149,288.3873,3.11426,3.5860300000000005,0.13708,7.22613
930,HRL,50341.8,488293.9,16.16793,4.59733,1.7034599999999998,20.91066,19.844,10.30973,9.24241,13.440079999999998,-12.96193,0.38571,0.0,-437.637,26.94949,135.4343,61.87703000000001,192.105,4.22193,29.374699500000002,45.9281,1.19366,4.22193,1.75605,1.92228,13.04902,7.590319999999998
931,CSIQ,19252.21,304791.2,8.7324,-9.97828,1.2912065000000001,18.19925,20.69915,6.31652,4.9775800000000014,-0.3301519999999999,7.793537000000002,1.57085,11.26524,1714.991,5.402830000000002,20.9509395,127.02681400000002,72.98569731712806,44.46643,3.26843,56.59065149999999,0.8728600000000001,171.1078,2.712981,5.7517255,21.245337,9.76603
932,CMCT,69104200.0,27997800.0,27.556890000000006,-81.72084,-451.0719,42.4891,41.9733,246.8201,68.36681,-31.60114,8.407275,-11.83732,-12.77037,283.62,20.710612500000003,44.51606399999999,7.420469999999999,-631.451,97.73949,2.00871,194.1251,1.16751,97.73949,14.83921,3.08008,-22.5363,7.142963499999999
933,GERN,-2211226.0,14838.71,0.46701,-284.8484,-9617.826,-147.402842,-1000.8500445,-14901.74,-339.0036,-1.1480984999999992,16.2552745,-16.78805,16.3866275,-139.325,26.094764500000004,13.303765000000002,20.694236,-44.242,0.0,-732.159774,24.780093,3.7303869999999995,0.0,7.5080545,13.010646499999998,25.81596,9.216826000000001
934,SYK,54815.79,391684.2,5.69722,5.58039,5.1330300000000015,66.23473,65.84923,13.99489,14.49518,11.02136,-6.809260000000001,8.9968,22.78989,6665.0,21.380370000000006,72.64504000000002,43.35133,764.0,79.88600000000002,27.056,38.45415,1.83591,86.59326999999998,1.16577,1.55332,22.73764,1.62995
935,RRC,-2365675.0,3585023.0,6.81209,-10.51047,-3.33157,79.85558,79.46372,-65.98772,-43.20456,0.0,17.083861499999998,4.95228,0.92067,3172.391,45.7328945,32.7306015,53.763805500000004,-86.652,135.1631,22.901603,41.8833595,0.72421,135.1631,0.53068,3.0303,-12.07503,26.395290000000006
936,CPB,22666.67,386047.6,15.6657,7.61707,5.83922,36.01169,33.51425,5.87147,8.816460000000003,3.90532,20.878870000000006,-0.39252,16.11293,8443.0,21.53544,25.28834,731.1691,591.0,643.971,3.54039,89.28571,0.32614,768.2684,2.7183,2.82657,2.04703,6.16
937,DG,12320.54,199668.9,413.1869,3.76923,4.0555900000000005,30.70591,30.58683,6.17049,5.81705,8.5767,3.3865800000000004,7.976339999999999,1.33532,2671.673,24.06264,36.24397,39.33888,1125.587,43.43809,23.23567,19.12803,0.11027,43.44637,1.0385799999999998,0.88779,15.98182,4.39144
938,SSW,136661.77240000002,449017.89306201896,71.38801,-12.28277,24.6761,83.1208,99.75254,38.80689,20.04773,-30.66385,13.287484000000001,9.54851,1.08024,3338.9,6.39302,8.2686,47.65816,279.2,94.9918,2.89507,29.31471,0.9042480000000002,110.4062,8.78303,4.6729,-8.75388,24.086793
939,DRAD,-9145.794,213429.9,7.3165,-1.60419,-5.51036,22.63229,19.36769,-4.28515,0.74103,3.853821,12.481804,15.4767,25.939602,22.607,27.545517500000006,42.373647,27.857156000000003,-6.292000000000002,45.58076,-1.08478,39.503403000000006,0.79679,60.08797,2.4850725,4.744226500000001,39.69313,14.73238
940,CSII,-368.7635,358665.2,7.37707,-3.96526,0.43992,80.42661,80.77551,-0.10282,-8.660919999999999,-3.6080734999999997,-13.429794999999999,12.66746,54.27151,-101.7,41.984313,181.8811,110.85380249999999,6.653,14.175629999999998,32.1205135,106.99569049999998,3.82612,14.175629999999998,3.3168309999999996,6.350030500000001,-23.33028,2.75106
941,SINA,882.4094500000019,496284.20630903076,3.82901,6.524022499999999,8.4068155,73.60961,77.18732,5.0267800000000005,15.42014,6.6476134999999985,19.5959925,23.00138,19.62787,-943.858,389.9976,39.972710500000005,65.087592,177.4466424623078,64.60198000000001,28.367227500000002,14.562942999999999,2.6607950000000002,74.28445,2.4013985,5.046511000000001,18.261823999999997,14.138745
942,MNKD,-226650.7,275275.1,11.52221,-122.8053,-144.4335,33.95097,55.61566,-82.33605,-179.8818,-0.7436744999999998,2.481303999999999,40.422455,-11.96896,69.015,111.15302650000001,40.3972365,38.525830000000006,-91.048,55.24948750000001,-5.81666,28.787128500000005,0.8626,93.348037,1.469583,6.624443000000001,-36.11118,7.21852
943,FOXA,600731.49815,1238821.892018693,5.99421,-22.0064615,15.26046,46.4198485,35.66599,14.4262,5.721107000000001,3.6680670000000006,1.628753499999999,5.003928999999999,23.7801565,3517.0,7.71405,948.5422245000002,121.78883549999998,-4399.0,67.86971,4.838931500000002,8.96552,3.12442,67.86971,3.4963829999999994,2.06278,7.9823580000000005,6.34647
944,CMI,36514.39,379488.8,6.25557,4.62022,6.978910000000001,25.1195,25.37016,9.62199,8.78253,7.0133,11.46579,4.16466,7.020789999999999,897.0,8.69567,11.91012,15.27574,1645.0,20.99374,23.487262500000007,33.67257,0.94265,31.53057,2.95019,3.96462,-0.5832,4.85604
945,CCL,29303.92,204166.7,43.56695,3.2759,-6.43426,40.29378,38.01681,14.35294,14.87254,15.44155,7.297019000000001,5.56623,4.82407,10984.0,1.96234,35.9480045,39.5136705,-1340.0,38.14311,17.9235,46.1204,0.17881,45.34595,2.83935,23.55713,16.01632,29.43672
946,MKC,55025.0,445616.7,10.47483,7.42311,7.35562,39.86002,40.11856,12.34806,10.38679,9.85051,21.41102,4.73452,27.4698,4168.8,27.4339,41.42047,69.01573,470.9,105.2726,6.28049,44.1101,0.34766,125.5502,1.59719,1.68845,5.53239,4.03414
947,KHC,51546.67,666053.3,12.17796,-5.68306,3.32706,34.779720000000005,32.81019000000001,7.73912,-0.02624,-12.02672,-4.03452,17.990660000000005,16.96585,26965.0,8.8529,36.22634,277.6461,831.0,54.65781,3.70721,101.2403,0.68267,56.64917,3.38626,6.49351,13.99286,6.2294
948,NYT,31738.32,410926.1,8.31533,3.76796,6.22746,61.4855,61.02189,7.723610000000001,5.14296,0.0,40.9536,2.66951,-6.1893045,-432.216,31.71702,42.27946,35.126529999999995,112.853,0.0,34.38606,23.80007,1.9144774999999996,0.0,0.87754,0.8382799999999999,5.1505800000000015,26.592036999999998
949,EW,78629.21,325692.9,8.69165,19.69818,20.72217,74.39385,74.36983000000002,24.14213,21.98721,25.507448500000002,-0.60164,13.3579,-0.12403,-922.5,35.20319,43.50623,44.47665,901.0,14.32876,34.9050235,0.0,2.59652,14.32876,2.9180284999999997,4.806144499999999,24.33286,1.78604
950,CI,69423.73,2084651.0,6.9605785,6.60775,5.48643,51.700637500000006,53.1723885,3.33023,4.39254,0.0,41.06576,34.4837,48.81094,32788.0,11.37589,7.2265,40.30085100000001,8435.0,70.34496,4.90725,0.29389,0.660474,82.50695,0.0228,0.02441,17.29125,8.468633
951,CAG,39769.74,627526.3,13.61559,6.43486,4.625369999999998,28.33097,27.89042,6.33754,4.6056300000000014,-5.27317,-9.52686,-4.22813,3.60068,10434.3,16.38346,36.52487,112.6865,416.2,144.2962,3.7551,55.35137,0.54238,144.5887,2.71901,2.72349,-5.1973400000000005,5.37268
952,WB,72797.62149999998,512909.44700380147,2.75765,4.948656,-5.0298615,80.05053000000002,81.38981,27.8923,26.96522,15.794424000000003,12.47691,39.52405,19.369821999999996,-721.9689999999998,13.838770000000002,28.072522999999997,20.839466,82.90915481262932,73.67737,26.779711,37.8505,2.5689315,73.67737,2.7821779999999996,4.4964365,7.673375500000001,21.9359435
953,VMC,72637.45,575157.9,9.18932,5.29047,8.84654,25.70484,25.4793,12.62913,10.38914,15.72944,126.772,10.48373,7.0045,2512.751,22.01184,30.1586,34.88295,436.055,49.52661,6.60082,26.34092,1.71972,49.52705,0.7712100000000001,1.37083,11.30333,8.27635
954,NWSA,8142.857,359785.7,6.38403,3.23928,0.5748300000000001,43.85399,44.19297,2.26325,-2.46067,0.0,-15.43871,3.49033,1.0658535,-190.0,17.41871,24.73844,37.6688,195.0,10.97988,10.18644,75.48387,1.10838,15.8902,3.0543920000000004,2.44499,9.82535,15.53039
955,CLF,111174.0,751189.1,12.40973,5.23365,-7.196339999999998,24.44214,28.9311,14.79974,20.10434,4.654607,6.122901500000001,-10.01755,-5.64542,1948.8,3.34979,20.288051,68.24435050000002,-143.2,590.6119,4.3221300000000005,25.46689,1.41793,590.6119,3.3792849999999994,6.38298,17.59962,5.67382
956,NUE,51635.03,850804.4,9.68301,3.84547,3.7189,12.65326,11.95439,6.068969999999998,6.12257,2.17459,33.27411,1.36808,-0.85264,2557.628,8.2787,12.77928,100.7744,840.058,41.43036,16.66049,38.8928,1.7795,42.40519000000001,2.80673,4.51613,17.20344,4.73784
957,CHRW,37600.96,997719.6,6.912789999999998,2.24624,3.18213,16.62197,16.89349,3.76869,3.75967,4.92579,12.6192,2.59313,2.10551,865.706,16.26892,18.37313,29.82236,487.168,65.38747,16.55475,48.1356,0.9479725,78.62216,2.33021,2.9934,19.02122,257.0867505
958,RL,35542.64,489379.8,15.40696,6.79979,5.975219999999998,58.14105,61.66956999999999,7.26279,5.38845,5.895580000000002,1.44666,-3.25781,10.18233,-1063.5,8.49186,11.37665,9.7747,395.4,27.430640000000004,28.946779,43.38059000000001,2.31397,28.10903,1.8447,4.5082,-12.70519,3.06478
959,MCK,2126.582000000001,2712899.0,14.88585,1.58505,1.25675,5.7546,5.48435,0.07839,0.9135,11.97123,4.916919999999998,9.29992,-6.43928,4614.0,16.26416,6.35931,98.75792,3187.0,89.75785,15.21905,30.298974499999996,0.57822,93.83494,0.7370399999999999,1.3068799999999998,6.06239,12.2696
960,LEN,169530.5,2048552.0,32.40016,4.68485,6.039619999999998,14.439229999999998,14.28451,8.27563,8.07925,0.0,7.103160500000001,23.39839,9.86,8127.7,5.68588,7.528189999999999,10.20551,1344.392,48.75783,7.5072800000000015,2.80723,0.6820255000000001,60.02499,0.31091,1.49745,30.79236,1.09512
961,KKR,3455896.0,3144060.0,18.68796,-154.8005,-146.4516,51.0669775,53.4793395,109.9183,120.4885,-7.8992,9.897811,30.62184,20.04038,23850.13,6.28488,19.0667095,15.24555,-6181.574000000001,249.9497,22.5380695,13.76924,0.5990260000000001,249.9497,4.44857,2.25023,74.10313000000002,8.463465500000002
962,HAIN,-8728.528,407733.0,9.40449,3.94284,-0.46004,21.54574,19.33634,-2.14075,2.24852,2.9918485000000006,12.695944500000001,1.78222,-5.92681,599.93,65.95512,186.142078,39.3609675,-35.859,40.38237,3.54679,65.90649450000001,0.8792700000000001,42.08833,2.6036645000000003,5.7386465,13.13599,4.9107
963,DOV,28246.58,297349.9,5.77081,6.12832,6.67431,37.03873,36.8512,9.49944,9.00952,4.0936900000000005,-2.88573,-1.6430900000000002,0.32315,2683.035,15.03797,23.40168,28.73911,476.305,98.71842,8.645760000000001,41.62701,0.99566,101.5705,2.38816,2.53361,2.38548,5.7964400000000005
964,CNX,61974.78,2973164.0,7.94325,-6.7843100000000005,-13.83463,55.17163000000001,66.46393,2.08447,2.6290400000000003,-2.614169,16.4902685,-12.15625,-4.13451,2753.03,9.21138,39.8211035,42.947641,-212.039,66.3891,23.423709999999996,84.865375,0.92849,66.56129,3.6099935000000003,8.527488000000002,-3.95806,61.56009
965,CLDX,-385439.4,27068.18,1.7108,-1165.958,-1319.507,-127.8806535,-51.502723,-1423.958,-1495.068,0.7300355000000003,16.586454,-0.07261000000000001,8.574172500000001,-64.383,118.16056649999999,28.016567000000002,13.256297500000002,-47.146,0.0,-739.2626290000001,27.780687999999998,3.7317115000000003,0.0,2.860118,5.2896825000000005,-17.639870000000005,8.549487
966,CINF,393613.9,1561841.0,11.588815500000003,12.76388,10.46189,43.9461475,44.903004499999994,25.20192,13.687870000000002,5.1670099999999985,7.18435,9.88936,0.20464,118.0,5.872330000000002,13.90149,18.6565555,829.0,8.57664,47.64151,18.277420000000006,1.085863,8.97202,2.55389,3.37885,21.67287,57.42651500000001
967,NCR,17542.86,197571.4,4.9748199999999985,6.06986,3.97686,26.67929,27.78019,8.87925,3.43185,-0.6405714999999997,0.74358,0.96438,-0.13302,3085.0,5.08312,8.54652,17.15674,275.0,220.2802,3.12558,0.0,0.92987,239.7598,3.044995,4.85725,4.9821,6.28176
968,HL,-59686.45,403636.7,83.44893,-0.6718,-0.8943,16.42049,3.47545,-14.78717,-7.22354,0.0,8.676861500000001,6.09814,-0.16341,454.92,22.8499765,35.739911,45.486887499999995,-6.021,30.24912,0.31616,48.479402500000006,0.96527,30.5699,0.29674,0.58824,-0.18282,8.45377
969,MNK,-283718.3,890845.1,5.26732,1.5449754999999998,19.28538,48.805521999999996,44.94545,-31.84822,4.2435175,-1.2309345,7.046409,5.214771000000001,25.087239,4583.9,1.97755,0.23472,50.654256499999995,609.9,244.3036,1.09166,41.660106,1.06427,276.9516,2.6937660000000005,5.0586815000000005,7.0404645000000015,5.48897
970,LCI,-239636.3,577196.8,3.1404,17.63823,14.15152,49.28333,37.16927,-41.51726,-1.37667,2.3923780000000003,50.92914,19.07613,264.1856,588.799,43.0182535,1.91197,27.194392,148.97,198.24,1.43823,74.7613915,1.85865,218.2511,3.1523495,5.5957235,0.94656,2.88367
971,KMX,32999.57,711888.9,133.0529,-3.8901,-1.93162,13.524579999999998,13.6498,4.63549,4.17709,3.003085,8.457446999999998,7.32668,11.04031,15319.3,9.12556,20.893167,30.09661,-568.502,396.5124,22.797158499999995,96.3854885,0.5325300000000001,408.0133,3.143369,5.4369815,1.38632,6.39187
972,HES,-137812.2,3729544.0,7.59205,-26.37028,-23.14088,73.43348,70.4388,-3.69515,-45.10421,0.0,4.601357500000001,-9.35922,4.32041,5852.0,44.2563165,39.052429,33.5057105,-1503.0,84.51671999999998,1.55438,101.96028,1.15339,84.71141,1.97703,2.98329,-11.51037,7.58893
