,Ticker,Name,Exchange,Category Name,Country
88110,SZZ.DE,SinnerSchrader Aktiengesellschaft,GER,Marketing Services,Germany
88119,MONC.PA,Financiere Moncey SA,PAR,Conglomerates,France
88140,MOD.AX,MOD Resources Limited,ASX,Copper,Australia
88144,MZM.AX,Montezuma Mining Company Limited,ASX,Industrial Metals & Minerals,Australia
88166,MOQ.AX,MOQ Limited,ASX,Technical & System Software,Australia
88167,MOX.AX,Monax Mining Limited,ASX,Industrial Metals & Minerals,Australia
88175,MORT.L,Mortice Limited,LSE,Security & Protection Services,United Kingdom
88186,SMN.AX,Structural Monitoring Systems Plc,ASX,Scientific & Technical Instruments,Australia
88259,MOP.BR,Palmboomen Cultuur Maatschappij Mopoli N.V.,BRU,Conglomerates,Belgium
88398,MRS.L,Management Resource Solutions PLC,LSE,Oil & Gas Drilling & Exploration,United Kingdom
88412,MRN.PA,Mersen S.A.,PAR,Diversified Electronics,France
88439,MSV.AX,Mitchell Services Limited,ASX,Industrial Metals & Minerals,Australia
88453,40U.SI,MS Holdings Limited,SES,Rental & Leasing Services,Singapore
88460,SIX2.DE,Sixt SE,GER,Rental & Leasing Services,Germany
88468,MSP.AX,Maxsec Group Limited,ASX,Technical & System Software,Australia
88479,MSI.L,MS INTERNATIONAL plc,LSE,Aerospace/Defense - Major Diversified,United Kingdom
88501,M05.SI,MTQ Corporation Limited,SES,Oil & Gas Equipment & Services,Singapore
88522,MTL.AX,Manalto Limited,ASX,Technical & System Software,Australia
88527,MTM.AX,Mareterram Limited,ASX,Farm Products,Australia
88624,GREV.PA,Musee Grevin,PAR,Entertainment - Diversified,France
88642,MUS.AX,Mustang Resources Limited,ASX,Industrial Metals & Minerals,Australia
88658,SK1A.DE,SKW Stahl-Metallurgie Holding AG,GER,Chemicals - Major Diversified,Germany
88739,AM3D.DE,SLM Solutions Group AG,GER,Diversified Machinery,Germany
88792,MX1.AX,Micro-X Limited,ASX,Medical Appliances & Equipment,Australia
88797,S92.DE,SMA Solar Technology AG,GER,Diversified Utilities,Germany
88868,F86.SI,MYP Ltd.,SES,Air Delivery & Freight Services,Singapore
88883,MZI.AX,MZI Resources Ltd,ASX,Industrial Metals & Minerals,Australia
88903,S4A.DE,SMT Scharf AG,GER,Railroads,Germany
88937,NAG.AX,Nagambie Resources Limited,ASX,Gold,Australia
89050,SHF.DE,SNP Schneider-Neureither & Partner AG,GER,Business Software & Services,Germany
89067,5IF.SI,Natural Cool Holdings Limited,SES,General Building Materials,Singapore
89068,NVT.AX,Navitas Limited,ASX,Education & Training Services,Australia
89085,NAH.L,NAHL Group plc,LSE,Marketing Services,United Kingdom
89126,NAR.L,Northamber plc,LSE,Computers Wholesale,United Kingdom
89165,NAN.AX,Nanosonics Limited,ASX,Medical Instruments & Supplies,Australia
89188,NBL.AX,Noni B Limited,ASX,Apparel Stores,Australia
89201,SYT.DE,Softing AG,GER,Information Technology Services,Germany
89215,SFD1.DE,Softline AG,GER,Information Technology Services,Germany
89249,SFO.DE,Softship AG,GER,Information Technology Services,Germany
89286,SOW.DE,Software Aktiengesellschaft,GER,Business Software & Services,Germany
89324,N01.SI,Nera Telecommunications Ltd,SES,Communication Equipment,Singapore
89354,N08.SI,New Toyo International Holdings Ltd,SES,Packaging & Containers,Singapore
89389,NEC.AX,Nine Entertainment Co. Holdings Limited,ASX,Broadcasting - TV,Australia
89397,NEA.AX,Nearmap Ltd,ASX,Internet Information Providers,Australia
89425,SWVK.DE,SolarWorld Aktiengesellschaft,GER,Diversified Utilities,Germany
89452,NET.L,Netcall plc,LSE,Technical & System Software,United Kingdom
89526,WOR.L,World Careers Network plc,LSE,Staffing & Outsourcing Services,United Kingdom
89528,PHBN.DE,Sonova Holding AG,GER,Medical Appliances & Equipment,Germany
89578,NEDAP.AS,N.V. Nederlandsche Apparatenfabriek Nedap,AMS,Diversified Electronics,Netherlands
89586,NTLG.L,New Trend Lifestyle Group Plc,LSE,"Specialty Retail, Other",United Kingdom
89655,NTG.PA,Netgem SA,PAR,Communication Equipment,France
89664,NEU.BR,Compagnie Financière de Neufcour S.A.,BRU,Property Management,Belgium
89700,NXM.AX,Nexus Minerals Limited,ASX,Industrial Metals & Minerals,Australia
89739,AUCT.L,Auctus Growth PLC,LSE,Conglomerates,United Kingdom
89774,N32.SI,Nippecraft Limited,SES,"Specialty Retail, Other",Singapore
89842,5GF.SI,Nico Steel Holdings Limited,SES,Metal Fabrication,Singapore
89928,ORDI.AS,Ordina N.V.,AMS,Information Technology Services,Netherlands
89934,HOLCO.AS,Holland Colours NV,AMS,Chemicals - Major Diversified,Netherlands
89968,SPM.DE,Splendid Medien AG,GER,Entertainment - Diversified,Germany
89972,GROHA.AS,Groothandelsgebouwen N.V.,AMS,Property Management,Netherlands
89984,SMC.AX,Strategic Minerals Corporation NL,ASX,Gold,Australia
89995,STRN.AS,Stern Groep N.V.,AMS,Auto Dealerships,Netherlands
90000,ROOD.AS,RoodMicrotec N.V.,AMS,Semiconductor - Broad Line,Netherlands
90030,TWEKA.AS,TKH Group N.V.,AMS,Communication Equipment,Netherlands
90036,ENX.AX,Enegex Limited,ASX,Independent Oil & Gas,Australia
90045,OXX.AX,Octanex Limited,ASX,Independent Oil & Gas,Australia
90056,MAU.AX,Magnetic Resources NL,ASX,Industrial Metals & Minerals,Australia
90090,TMG.AS,Telegraaf Media Groep N.V.,AMS,Publishing - Newspapers,Netherlands
90105,B7J.DE,SRV Group Plc,GER,General Contractors,Germany
90198,AURG.OL,Aurskog Sparebank,OSL,Money Center Banks,Norway
90209,SKUE.OL,Skue Sparebank,OSL,Money Center Banks,Norway
90212,NONG.OL,SpareBank 1 Nord-Norge,OSL,Money Center Banks,Norway
90214,SOR.OL,Sparebanken Sør,OSL,Money Center Banks,Norway
90252,NOV.AX,Novatti Group Limited,ASX,Technical & System Software,Australia
90274,NVA.L,Novae Group Plc,LSE,Property & Casualty Insurance,United Kingdom
90280,SAZ.DE,STADA Arzneimittel Aktiengesellschaft,GER,Drugs - Generic,Germany
90300,SPOG.OL,Sparebanken Øst,OSL,Money Center Banks,Norway
90311,ODFB.OL,Odfjell SE,OSL,Shipping,Norway
90320,STRONG.OL,StrongPoint ASA,OSL,Business Software & Services,Norway
90326,TOTG.OL,Totens Sparebank,OSL,Money Center Banks,Norway
90335,547.SI,Nobel Design Holdings Ltd,SES,Business Services,Singapore
90336,SADG.OL,Sandnes Sparebank,OSL,Savings & Loans,Norway
90358,PHLY.OL,Philly Shipyard ASA,OSL,Aerospace/Defense - Major Diversified,Norway
90492,MING.OL,SpareBank 1 SMN,OSL,Money Center Banks,Norway
90493,NOR.AX,Norwood Systems Limited,ASX,Wireless Communications,Australia
90518,NPK.TO,Verde Agritech Plc,TOR,Industrial Metals & Minerals,Canada
90552,NWH.AX,NRW Holdings Limited,ASX,General Contractors,Australia
90556,N02.SI,NSL Ltd,SES,General Building Materials,Singapore
90558,NSL.AX,NSL Consolidated Limited,ASX,Steel & Iron,Australia
90572,ST5.DE,STEICO SE,GER,Diversified Machinery,Germany
90604,5HC.SI,Ntegrator International Ltd.,SES,Wireless Communications,Singapore
90707,STO3.DE,Sto SE & Co. KGaA,GER,General Building Materials,Germany
90753,NWF.L,NWF Group plc,LSE,Food Wholesale,United Kingdom
90815,MEZ.AX,Meridian Energy Limited,ASX,Diversified Utilities,Australia
90825,SNZ.AX,Summerset Group Holdings Limited,ASX,Long-Term Care Facilities,Australia
90880,SBS.DE,STRATEC Biomedical AG,GER,Medical Appliances & Equipment,Germany
90905,OBJ.AX,OBJ Limited,ASX,Medical Laboratories & Research,Australia
90941,SAX.DE,Ströer SE & Co. KGaA,GER,Advertising Agencies,Germany
90987,579.SI,Oceanus Group Limited,SES,Farm Products,Singapore
91004,ODY.AX,Odyssey Energy Limited,ASX,Independent Oil & Gas,Australia
91008,SZU.DE,Südzucker AG,GER,Confectioners,Germany
91014,OEL.AX,Otto Energy Limited,ASX,Independent Oil & Gas,Australia
91027,584.SI,OEL (Holdings) Limited,SES,Industrial Equipment Wholesale,Singapore
91083,557.SI,Viking Offshore and Marine Limited,SES,Oil & Gas Equipment & Services,Singapore
91086,SACI.PA,Fiducial Office Solutions,PAR,"Specialty Retail, Other",France
91106,C13.SI,CH Offshore Ltd,SES,Oil & Gas Equipment & Services,Singapore
91118,U6C.SI,PACC Offshore Services Holdings Ltd.,SES,Air Delivery & Freight Services,Singapore
91147,SUL1.DE,Sulzer Ltd,GER,Diversified Machinery,Germany
91230,TDO.AX,3D Oil Limited,ASX,Independent Oil & Gas,Australia
91259,PHOR.L,PJSC PhosAgro,LSE,Agricultural Chemicals,United Kingdom
91273,OKEY.L,O'Key Group S.A.,LSE,Department Stores,United Kingdom
91317,OMT.AX,Omni Market Tide Limited,ASX,Technical & System Software,Australia
91319,OMH.AX,OM Holdings Limited,ASX,Industrial Metals & Minerals,Australia
91370,ONL.L,On-Line plc,LSE,Internet Information Providers,United Kingdom
91395,TNE.AX,Technology One Limited,ASX,Technical & System Software,Australia
91430,OOK.AX,Ookami Limited,ASX,Technical & System Software,Australia
91472,TPOP.L,The People's Operator Plc,LSE,Wireless Communications,United Kingdom
91473,OPT.AX,Opthea Limited,ASX,Drug Manufacturers - Major,Australia
91657,ORA.AX,Orora Limited,ASX,Packaging & Containers,Australia
91675,ORM.AX,Orion Metals Limited,ASX,Industrial Metals & Minerals,Australia
91720,OTPD.L,OTP Bank Plc.,LSE,Money Center Banks,United Kingdom
91753,SUR.DE,Surteco SE,GER,Paper & Paper Products,Germany
91761,SMHN.DE,SÜSS MicroTec SE,GER,Semiconductor Equipment & Materials,Germany
91883,P52.SI,Pan-United Corporation Ltd,SES,General Building Materials,Singapore
91884,596.SI,Pavillon Holdings Ltd.,SES,Restaurants,Singapore
91922,PSQ.AX,Pacific Smiles Group Limited,ASX,Hospitals,Australia
91995,SVST.L,PAO Severstal,LSE,Steel & Iron,United Kingdom
92035,PGH.AX,Pact Group Holdings Ltd,ASX,Packaging & Containers,Australia
92039,PAY.TO,Posera Ltd.,TOR,Industrial Metals & Minerals,Canada
92042,TMKS.L,PAO TMK,LSE,Steel & Iron,United Kingdom
92094,SPZ.AX,Smart Parking Limited,ASX,Technical & System Software,Australia
92100,PAB.AX,Patrys Limited,ASX,Biotechnology,Australia
92102,PARP.PA,Groupe Partouche SA,PAR,Resorts & Casinos,France
92131,PPY.AX,Papyrus Australia Limited,ASX,"Lumber, Wood Production",Australia
92203,PNR.AX,Pantoro Limited,ASX,Industrial Metals & Minerals,Australia
92205,PKG.L,Park Group plc,LSE,Credit Services,United Kingdom
92214,LIO1.DE,Sygnis AG,GER,Medical Laboratories & Research,Germany
92240,SY1.DE,Symrise AG,GER,Specialty Chemicals,Germany
92291,PCH.AX,Property Connect Holdings Limited,ASX,Technical & System Software,Australia
92318,P19.SI,PCI Limited,SES,Printed Circuit Boards,Singapore
92409,PRW.TO,Petrowest Corporation,TOR,Oil & Gas Equipment & Services,Canada
92463,SYZ.DE,Syzygy AG,GER,Information Technology Services,Germany
92489,PPC.AX,Peet Limited,ASX,Real Estate Development,Australia
92596,PEP.AX,Pepper Group Limited,ASX,Mortgage Investment,Australia
92611,TEG.DE,TAG Immobilien AG,GER,Real Estate Development,Germany
92612,PEL.AX,Pelican Resources Limited,ASX,Industrial Metals & Minerals,Australia
92632,PRP.L,Prime People Plc,LSE,Staffing & Outsourcing Services,United Kingdom
92641,PTL.AX,Pental Limited,ASX,Personal Products,Australia
92646,PSM.AX,Peninsula Mines Limited,ASX,Industrial Metals & Minerals,Australia
92651,PUN.AX,Pegasus Metals Limited,ASX,Industrial Metals & Minerals,Australia
92663,C9Q.SI,Sinostar PEC Holdings Limited,SES,Oil & Gas Refining & Marketing,Singapore
92778,PFB.TO,PFB Corporation,TOR,General Building Materials,Canada
92788,TTK.DE,TAKKT AG,GER,Marketing Services,Germany
92825,PFG.AX,Prime Financial Group Limited,ASX,Asset Management,Australia
92841,TLX.DE,Talanx Aktiengesellschaft,GER,Property & Casualty Insurance,Germany
92848,PGM.AX,Platina Resources Limited,ASX,Industrial Metals & Minerals,Australia
92952,PHD.L,PROACTIS Holdings PLC,LSE,Business Software & Services,United Kingdom
92991,PHK.AX,Phoslock Water Solutions Limited,ASX,Pollution & Treatment Controls,Australia
93149,PHSC.L,PHSC plc,LSE,Business Services,United Kingdom
93216,PIP.L,PipeHawk plc,LSE,Scientific & Technical Instruments,United Kingdom
93228,PIL.AX,Peppermint Innovation Limited,ASX,Industrial Metals & Minerals,Australia
93234,PIL.L,Produce Investments PLC,LSE,Farm Products,United Kingdom
93248,TTR1.DE,Technotrans AG,GER,Business Equipment,Germany
93282,T12.SI,Tat Seng Packaging Group Ltd,SES,Packaging & Containers,Singapore
93304,SPB.TO,Superior Plus Corp.,TOR,Industrial Metals & Minerals,Canada
93340,SDM.L,Stadium Group plc,LSE,Electronic Equipment,United Kingdom
93361,SYM.L,Symphony Environmental Technologies Plc,LSE,Packaging & Containers,United Kingdom
93372,SCLP.L,Scancell Holdings PLC,LSE,Biotechnology,United Kingdom
93378,COST.L,Costain Group plc,LSE,General Contractors,United Kingdom
93383,SLNG.L,H C Slingsby plc,LSE,Industrial Equipment Wholesale,United Kingdom
93405,PMP.L,Portmeirion Group plc,LSE,Home Furnishings & Fixtures,United Kingdom
93410,PMC.AX,Platinum Capital Limited,ASX,Asset Management,Australia
93438,PNV.AX,Polynovo Limited,ASX,Biotechnology,Australia
93486,5AE.SI,Pollux Properties Ltd.,SES,Real Estate Development,Singapore
93574,P01.SI,Poh Tiong Choon Logistics Limited,SES,Air Delivery & Freight Services,Singapore
93609,5BI.SI,Polaris Ltd.,SES,"Specialty Retail, Other",Singapore
93617,O2D.DE,Telefónica Deutschland Holding AG,GER,Wireless Communications,Germany
93622,POL.L,Polo Resources Limited,LSE,Industrial Metals & Minerals,United Kingdom
93776,PPL.AX,Pureprofile Ltd.,ASX,Marketing Services,Australia
93781,PPC.L,President Energy Plc,LSE,Independent Oil & Gas,United Kingdom
93878,TLI.DE,TELES Aktiengesellschaft Informationstechnologien,GER,Communication Equipment,Germany
94078,PSI.AX,PSC Insurance Group Limited,ASX,Insurance Brokers,Australia
94130,PSZ.AX,PS&C Limited,ASX,Information Technology Services,Australia
94141,PTX.AX,Prescient Therapeutics Limited,ASX,Biotechnology,Australia
94206,PTB.AX,PTB Group Limited,ASX,Aerospace/Defense - Major Diversified,Australia
94419,PWH.AX,PWR Holdings Limited,ASX,Auto Parts,Australia
94562,RPG.AX,Raptis Group Limited,ASX,Real Estate Development,Australia
94680,RUS.L,Raven Russia Limited,LSE,Real Estate Development,United Kingdom
94722,RBD.L,Reabold Resources plc,LSE,Asset Management,United Kingdom
94748,RCE.AX,Recce Limited,ASX,Drug Manufacturers - Major,Australia
94787,RCO.AX,Royalco Resources Limited,ASX,Industrial Metals & Minerals,Australia
94793,RDG.AX,Resource Development Group Limited,ASX,Business Services,Australia
94794,RDW.L,Redrow plc,LSE,Residential Construction,United Kingdom
94797,RDF.AX,Redflex Holdings Limited,ASX,Diversified Electronics,Australia
94801,RDM.AX,Red Metal Limited,ASX,Industrial Metals & Minerals,Australia
94842,RFX.AX,RedFlow Limited,ASX,Diversified Electronics,Australia
94890,RGS.AX,Regeneus Ltd,ASX,Biotechnology,Australia
94903,RNO.AX,Rhinomed Limited,ASX,Biotechnology,Australia
94904,RHL.AX,Ruralco Holdings Limited,ASX,Conglomerates,Australia
94941,RVY.AX,Rift Valley Resources Limited,ASX,Gold,Australia
94954,RNL.AX,Rision Limited,ASX,Business Software & Services,Australia
94961,UHRN.DE,The Swatch Group AG,GER,Jewelry Stores,Germany
94982,RIFS.L,Reliance Infrastructure Limited,LSE,Electric Utilities,United Kingdom
95122,TKA.DE,ThyssenKrupp AG,GER,Steel & Iron,Germany
95126,RMT.AX,RMA Energy Limited,ASX,Industrial Metals & Minerals,Australia
95155,RNT.AX,Rent.com.au Limited,ASX,Internet Information Providers,Australia
95170,RNO.L,Renold plc,LSE,Diversified Machinery,United Kingdom
95193,E8Z.SI,Roxy-Pacific Holdings Limited,SES,Real Estate Development,Singapore
95199,RWA.L,Robert Walters PLC,LSE,Staffing & Outsourcing Services,United Kingdom
95210,H12.SI,Hotel Royal Limited,SES,Lodging,Singapore
95230,A50.SI,Rowsley Ltd.,SES,Asset Management,Singapore
95534,RUL.AX,RPMGlobal Holdings Limited,ASX,Technical & System Software,Australia
95558,RUR.L,Rurelec PLC,LSE,Diversified Utilities,United Kingdom
95636,ERO1.DE,tmc Content Group AG,GER,Entertainment - Diversified,Germany
95692,SIS.TO,Savaria Corporation,TOR,Diversified Machinery,Canada
95695,SAP.TO,Saputo Inc.,TOR,Food - Major Diversified,Canada
95727,E6R.SI,Samko Timber Limited,SES,"Lumber, Wood Production",Singapore
95729,580.SI,Santak Holdings Limited,SES,Diversified Electronics,Singapore
95752,PROX.BR,Proximus PLC,BRU,Information Technology Services,Belgium
95769,SLM.AX,Salmat Limited,ASX,Marketing Services,Australia
95844,S61.SI,SBS Transit Ltd,SES,Railroads,Singapore
95859,SBR.AX,Sabre Resources Limited,ASX,Industrial Metals & Minerals,Australia
95906,TTI.DE,Tom Tailor Holding AG,GER,Apparel Stores,Germany
95960,GTK.DE,Tonkens Agrar AG,GER,Farm Products,Germany
95974,SSY.L,SciSys plc,LSE,Information Technology Services,United Kingdom
95989,SCE.L,Surface Transforms plc,LSE,Auto Parts,United Kingdom
96105,SDA.AX,SpeedCast International Limited,ASX,Wireless Communications,Australia
96108,M30.SI,Meghmani Organics Limited,SES,Agricultural Chemicals,Singapore
96113,SDT.PA,Visiodent S.A.,PAR,Healthcare Information Services,France
96114,SDI.AX,SDI Limited,ASX,Medical Instruments & Supplies,Australia
96149,S69.SI,Serial System Ltd,SES,Electronics Wholesale,Singapore
96243,SSM.AX,Service Stream Limited,ASX,General Contractors,Australia
96306,SFG.AX,Seafarms Group Limited,ASX,Pollution & Treatment Controls,Australia
96381,SFX.AX,Sheffield Resources Limited,ASX,Industrial Metals & Minerals,Australia
96414,S85.SI,Straco Corporation Limited,SES,"Recreational Goods, Other",Singapore
96415,S08.SI,Singapore Post Limited,SES,Business Services,Singapore
96416,5CN.SI,Sinwa Limited,SES,Shipping,Singapore
96418,564.SI,Spindex Industries Limited,SES,Machine Tools & Accessories,Singapore
96420,0778.HK,FORTUNE REIT,HKG,REIT - Retail,Hong Kong
96421,T55.SI,TIH Limited,SES,Asset Management,Singapore
96423,T09.SI,TT International Limited,SES,Electronic Equipment,Singapore
96428,M14.SI,InnoTek Limited,SES,Metal Fabrication,Singapore
96429,L17.SI,LTC Corporation Limited,SES,Steel & Iron,Singapore
96431,F3V.SI,MMP Resources Limited,SES,Asset Management,Singapore
96434,5KI.SI,Soup Restaurant Group Limited,SES,Restaurants,Singapore
96435,5GI.SI,Interra Resources Limited,SES,Independent Oil & Gas,Singapore
96436,566.SI,SHS Holdings Ltd.,SES,Oil & Gas Refining & Marketing,Singapore
96438,1085.HK,HXTL,HKG,Communication Equipment,Hong Kong
96441,S71.SI,Sunright Limited,SES,Semiconductor - Broad Line,Singapore
96442,I5H.SI,Forise International Limited,SES,Textile - Apparel Clothing,Singapore
96444,SGP.L,SuperGroup Plc,LSE,Textile - Apparel Clothing,United Kingdom
96445,F83.SI,"COSCO Shipping International (Singapore) Co., Ltd.",SES,General Contractors,Singapore
96446,1021.HK,MIDAS HLDGS-S,HKG,Aluminum,Hong Kong
96449,U13.SI,United Overseas Insurance Limited,SES,Property & Casualty Insurance,Singapore
96453,L02.SI,Manhattan Resources Limited,SES,Shipping,Singapore
96454,P8A.SI,Cordlife Group Limited,SES,Medical Laboratories & Research,Singapore
96455,567.SI,Colex Holdings Limited,SES,Waste Management,Singapore
96465,C41.SI,Cortina Holdings Limited,SES,Jewelry Stores,Singapore
96470,U09.SI,UPP Holdings Limited,SES,Paper & Paper Products,Singapore
96475,1866.HK,CHINA XLX FERT,HKG,Agricultural Chemicals,Hong Kong
96480,S49.SI,Singapore Reinsurance Corporation Limited,SES,Property & Casualty Insurance,Singapore
96484,561.SI,Teckwah Industrial Corporation Ltd,SES,Packaging & Containers,Singapore
96490,583.SI,Progen Holdings Limited,SES,General Building Materials,Singapore
96495,T6I.SI,ValueMax Group Limited,SES,Credit Services,Singapore
96496,T24.SI,Tuan Sing Holdings Limited,SES,Property Management,Singapore
96499,5NV.SI,Chasen Holdings Limited,SES,General Contractors,Singapore
96500,5OQ.SI,TEHO International Inc Ltd.,SES,Oil & Gas Equipment & Services,Singapore
96510,T8B.SI,Viva Industrial Trust,SES,REIT - Industrial,Singapore
96511,B9S.SI,CosmoSteel Holdings Limited,SES,Industrial Equipment Wholesale,Singapore
96514,5DO.SI,Sakae Holdings Ltd.,SES,Restaurants,Singapore
96521,40R.SI,Serrano Limited,SES,Home Furnishings & Fixtures,Singapore
96528,570.SI,Transit-Mixed Concrete Ltd,SES,General Building Materials,Singapore
96529,5PI.SI,Plato Capital Limited,SES,Computers Wholesale,Singapore
96531,CH8.SI,China Sunsine Chemical Holdings Ltd.,SES,Rubber & Plastics,Singapore
96534,5QT.SI,Charisma Energy Services Limited,SES,General Contractors,Singapore
96535,M01.SI,Metro Holdings Limited,SES,Department Stores,Singapore
96537,0QMI.L,SGS SA,LSE,Business Services,United Kingdom
96538,M03.SI,Miyoshi Limited,SES,Diversified Electronics,Singapore
96539,V01.SI,VICOM Ltd,SES,Business Services,Singapore
96547,S56.SI,Samudera Shipping Line Ltd,SES,Shipping,Singapore
96551,5HT.SI,Imperium Crown Limited,SES,Marketing Services,Singapore
96552,UV1.SI,Regal International Group Ltd.,SES,Real Estate Development,Singapore
96554,574.SI,TSH Corporation Limited,SES,Electronic Equipment,Singapore
96555,5FW.SI,Acesian Partners Limited,SES,General Contractors,Singapore
96561,I85.SI,Hengxin Technology Ltd.,SES,Communication Equipment,Singapore
96567,40B.SI,SMJ International Holdings Ltd.,SES,Home Improvement Stores,Singapore
96571,SGM.L,Sigma Capital Group plc,LSE,Asset Management,United Kingdom
96586,T4E.SI,Compact Metal Industries Ltd,SES,General Building Materials,Singapore
96588,S29.SI,Stamford Tyres Corporation Limited,SES,Auto Parts,Singapore
96592,SGC.AX,Sacgasco Limited,ASX,Independent Oil & Gas,Australia
